household_key,actual_churn_flag,p_churn_raw,p_churn_calibrated,predicted_churn,p_future_active,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,annual_discount_rate,future_active_flag,future_revenue_60d,discounted_future_revenue_60d,risk_decile,value_decile,priority_segment,risk_rank,risk_value_score,risk_value_rank,expected_incremental_profit_conservative,profitable_to_treat_conservative,predicted_discounted_margin_60d_if_active_conservative,predicted_expected_discounted_margin_60d_conservative,expected_incremental_profit_base,profitable_to_treat_base,predicted_discounted_margin_60d_if_active_base,predicted_expected_discounted_margin_60d_base,expected_incremental_profit_optimistic,profitable_to_treat_optimistic,predicted_discounted_margin_60d_if_active_optimistic,predicted_expected_discounted_margin_60d_optimistic,profit_rank_base,priority_rank,priority_rank_source,recommended_treatment_action_base,business_decision_note_base,recommended_item_1,recommended_item_group_1,predicted_purchase_score_1,strongest_purchased_anchor_item_1,strongest_purchased_anchor_group_1,anchor_item_similarity_1,score_method_1,rule_group_1,discount_leakage_risk_1,recommended_item_2,recommended_item_group_2,predicted_purchase_score_2,strongest_purchased_anchor_item_2,strongest_purchased_anchor_group_2,anchor_item_similarity_2,score_method_2,rule_group_2,discount_leakage_risk_2,recommended_item_3,recommended_item_group_3,predicted_purchase_score_3,strongest_purchased_anchor_item_3,strongest_purchased_anchor_group_3,anchor_item_similarity_3,score_method_3,rule_group_3,discount_leakage_risk_3,offer_available_flag,recommendation_source,primary_offer_discount_leakage_risk
499,1,0.76070285,0.30065849700465214,1,0.5,51.08123949623064,25.54061974811532,0.08,0,0.0,0.0,1,10,High Risk - Low Value,26,15.358008692071378,1468,-4.907851947847572,False,10.216247899246127,5.108123949623064,-4.808024891349108,False,12.77030987405766,6.38515493702883,-4.631407791390287,False,15.324371848869191,7.662185924434596,1468,26,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.259263583622521,TOMATOES,PRODUCE,0.2746078458531801,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1448,1,0.7600345,0.3001484339146934,1,0.5,52.12063793319966,26.06031896659983,0.08,1,68.11,68.11000168323517,1,10,High Risk - Low Value,27,15.64392785028464,1443,-4.906136432898292,False,10.424127586639933,5.212063793319967,-4.804450901871442,False,13.030159483299915,6.5150797416499575,-4.624545731593169,False,15.636191379959897,7.818095689979948,1443,27,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3315015916263904,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2610293222791278,POTATOES,PRODUCE,0.2834365391362144,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1122,1,0.7591664,0.299486677164631,1,0.5,51.411304325017376,25.705652162508688,0.08,0,0.0,0.0,1,10,High Risk - Low Value,28,15.397000700999078,1467,-4.907617995794006,False,10.282260865003476,5.141130432501738,-4.807537491237512,False,12.852826081254344,6.426413040627172,-4.630471983176022,False,15.423391297505212,7.711695648752606,1467,28,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.3392631991884591,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
179,1,0.75820506,0.2987547858847897,1,0.5,39.81428017720655,19.907140088603274,0.08,0,0.0,0.0,1,10,High Risk - Low Value,29,11.89470674949837,1744,-4.92863175950301,False,7.96285603544131,3.981428017720655,-4.85131616563127,False,9.953570044301637,4.9767850221508185,-4.714527038012039,False,11.944284053161963,5.972142026580982,1744,29,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",FLUID MILK PRODUCTS,GROCERY,0.4036245182842027,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4796043164210295,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.2969987698037973,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3675592470041082,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2506054167925324,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1301,0,0.7574771,0.298201275878635,1,0.7916666666666666,30.39693349313341,24.06423901539728,0.08,1,31.34,30.952536678554473,1,10,High Risk - Low Value,30,9.064404350450395,1986,-4.9456135738972975,False,6.079386698626682,4.812847803079457,-4.88669494561937,False,7.599233373283353,6.01605975384932,-4.782454295589191,False,9.119080047940022,7.219271704619183,1986,30,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,CRACKERS/MISC BKD FD,GROCERY,0.3129574168401167,CHEESE,GROCERY,0.3392631991884591,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2831766330037848,PEPPERS-ALL,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
96,0,0.7565467,0.2974946685824702,1,0.7,38.0355070675294,26.62485494727058,0.08,1,27.43,27.111817787490686,1,10,High Risk - Low Value,31,11.315360569420863,1792,-4.932107836583475,False,7.60710141350588,5.324970989454116,-4.858557992882239,False,9.50887676688235,6.656213736817645,-4.728431346333899,False,11.41065212025882,7.987456484181174,1792,31,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,APPLES,PRODUCE,0.2539719389867499,TROPICAL FRUIT,PRODUCE,0.3157515828963674,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1840,1,0.75643975,0.2974135226673625,1,0.47368421052631576,39.14394419409031,18.54186830246383,0.08,0,0.0,0.0,1,10,High Risk - Low Value,32,11.64193833385905,1765,-4.930148369996846,False,7.828788838818062,3.708373660492766,-4.854475770826762,False,9.785986048522577,4.635467075615957,-4.720593479987383,False,11.743183258227093,5.562560490739148,1765,32,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3451314220461449,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,COLD CEREAL,GROCERY,0.3289829414998365,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,TROPICAL FRUIT,PRODUCE,0.3144469946558584,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2212,0,0.75512594,0.2964175654407247,1,0.47368421052631576,36.01360645689135,17.059076742738007,0.08,1,9.83,9.782431283574256,1,10,High Risk - Low Value,33,10.675065548692096,1839,-4.935949606707847,False,7.202721291378271,3.4118153485476017,-4.8665616806413485,False,9.003401614222838,4.264769185684502,-4.74379842683139,False,10.804081937067405,5.117723022821402,1839,33,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAKED BREAD/BUNS/ROLLS,GROCERY,0.3261392026485176,BAG SNACKS,GROCERY,0.3899231437647368,top_5_filtered_similarity_mean,,unknown,BEEF,MEAT,0.2728837154443216,BAG SNACKS,GROCERY,0.2974292576127639,top_5_filtered_similarity_mean,A_campaign_ready,low,LUNCHMEAT,MEAT-PCKGD,0.2396132668889511,BAG SNACKS,GROCERY,0.2734429376841036,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2411,0,0.7536328,0.2952879948989935,1,0.7916666666666666,62.09253460627359,49.15658989663326,0.08,1,53.87,53.29064640286653,1,8,High Risk - Low Value,34,18.335180042082893,1261,-4.889988919747503,False,12.418506921254718,9.831317979326652,-4.770810249473964,False,15.523133651568397,12.289147474158314,-4.55995567899001,False,18.627760381882077,14.746976968989976,1261,34,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,FROZEN MEAT,MEAT-PCKGD,0.2063732684666571,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,BERRIES,PRODUCE,0.2018776614868487,TROPICAL FRUIT,PRODUCE,0.2545832743419002,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1554,0,0.75357705,0.29524588340546487,1,0.7916666666666666,45.25862972028037,35.82974852855529,0.08,1,51.99,51.412237142257474,1,9,High Risk - Low Value,35,13.362424113485005,1598,-4.91982545531909,False,9.051725944056074,7.165949705711059,-4.832969698581437,False,11.314657430070092,8.957437132138823,-4.6793018212763595,False,13.57758891608411,10.748924558566587,1598,35,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAKED BREAD/BUNS/ROLLS,GROCERY,0.4119713138907034,FLUID MILK PRODUCTS,GROCERY,0.4796043164210295,top_5_filtered_similarity_mean,,unknown,BEEF,MEAT,0.3367862952720665,CHEESE,GROCERY,0.3821015348593105,top_5_filtered_similarity_mean,A_campaign_ready,low,POTATOES,PRODUCE,0.2586626247429485,ONIONS,PRODUCE,0.2834365391362144,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
1162,1,0.75288534,0.2947234960582467,1,0.7,37.09410659849568,25.965874618946973,0.08,0,0.0,0.0,1,10,High Risk - Low Value,36,10.932504779865925,1822,-4.934404971320804,False,7.418821319699136,5.193174923789395,-4.863343690251676,False,9.27352664962392,6.491468654736743,-4.737619885283218,False,11.128231979548703,7.789762385684091,1822,36,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3267524952116287,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,TOMATOES,PRODUCE,0.2741086156915281,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
559,1,0.7527368,0.294611391393048,1,0.5882352941176471,23.32602534009098,13.721191376524105,0.08,0,0.0,0.0,1,10,High Risk - Low Value,37,6.872112781113699,2156,-4.958767323313317,False,4.665205068018196,2.7442382753048213,-4.914098590236079,False,5.831506335022745,3.4302978441310263,-4.835069293253271,False,6.997807602027294,4.116357412957232,2156,37,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3451314220461449,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,EGGS,GROCERY,0.3288199867532747,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3211896001853838,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
645,1,0.75259376,0.2945034489007221,1,0.5,42.04979783197182,21.02489891598591,0.08,0,0.0,0.0,1,10,High Risk - Low Value,38,12.38381048709381,1695,-4.925697137077437,False,8.409959566394365,4.2049797831971825,-4.845202368911328,False,10.512449457992956,5.256224728996478,-4.702788548309749,False,12.614939349591547,6.307469674795773,1695,38,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3353128912239514,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2849423716603917,PEPPERS-ALL,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
1538,0,0.75170755,0.29383525898836127,1,0.7916666666666666,22.261732972940546,17.623871936911264,0.08,1,5.5,5.435439439065639,1,10,High Risk - Low Value,39,6.541282073633727,2184,-4.960752307558198,False,4.45234659458811,3.5247743873822532,-4.918233974079579,False,5.5654332432351366,4.405967984227816,-4.8430092302327905,False,6.678519891882163,5.287161581073379,2184,39,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,FROZEN PIZZA,GROCERY,0.2929942954043147,FRZN MEAT/MEAT DINNERS,GROCERY,0.3133833569227961,top_5_filtered_similarity_mean,A_campaign_ready_manual_add,low,HOT DOGS,MEAT-PCKGD,0.2452658155456919,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
649,1,0.75170755,0.29383525898836127,1,0.47368421052631576,49.55339884486249,23.47266261072434,0.08,0,0.0,0.0,1,10,High Risk - Low Value,40,14.560535783333732,1515,-4.9126367852999975,False,9.9106797689725,4.6945325221448675,-4.817993302708328,False,12.388349711215623,5.868165652681085,-4.650547141199991,False,14.866019653458746,7.041798783217302,1515,40,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,PAPER TOWELS,GROCERY,0.2252075464592894,BATH TISSUES,GROCERY,0.3180553357212143,top_5_filtered_similarity_mean,,unknown,HAIR CARE PRODUCTS,DRUG GM,0.1610358314858656,SOAP - LIQUID & BAR,DRUG GM,0.2076627808915452,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
640,0,0.7516196,0.29376897368413885,1,0.7844242215726615,56.558709198510584,44.36602143619619,0.08,1,111.49,111.16072630373287,1,9,High Risk - Low Value,41,16.615193954146118,1375,-4.900308836275124,False,11.311741839702117,8.873204287239238,-4.792310075573173,False,14.139677299627646,11.091505359049048,-4.601235345100493,False,16.967612759553173,13.309806430858858,1375,41,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - ALL OTHERS,PRODUCE,0.2749299696147994,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.3080359520241253,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
130,1,0.7514413,0.2936346784181701,1,0.47368421052631576,37.27609304560862,17.65709670581461,0.08,0,0.0,0.0,1,10,High Risk - Low Value,42,10.945553594133074,1821,-4.934326678435202,False,7.455218609121724,3.531419341162922,-4.863180580073337,False,9.319023261402155,4.414274176453652,-4.737306713740806,False,11.182827913682585,5.297129011744382,1821,42,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3204866822635123,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,COLD CEREAL,GROCERY,0.3200354946862928,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
634,1,0.7514229,0.2936208064282098,1,0.47368421052631576,59.431824516644674,28.15191687630537,0.08,0,0.0,0.0,1,9,High Risk - Low Value,43,17.45042024207706,1324,-4.895297478547538,False,11.886364903328936,5.630383375261075,-4.781869746974037,False,14.857956129161169,7.037979219076343,-4.58118991419015,False,17.8295473549934,8.445575062891612,1324,43,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3079296178218605,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,DINNER MXS:DRY,GROCERY,0.2871750260451411,VEGETABLES - SHELF STABLE,GROCERY,0.2971049364623288,top_5_filtered_similarity_mean,A_campaign_ready,low,True,M3_RecSys_personalized_voucher,unknown
678,1,0.75086296,0.29319926283445547,1,0.47368421052631576,22.66592717152304,10.736491818089862,0.08,0,0.0,0.0,1,10,High Risk - Low Value,44,6.64563313815001,2175,-4.9601262011711,False,4.533185434304609,2.1472983636179723,-4.916929585773125,False,5.66648179288076,2.6841229545224654,-4.8405048046844,False,6.799778151456912,3.2209475454269585,2175,44,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAKED BREAD/BUNS/ROLLS,GROCERY,0.4173884222884815,FLUID MILK PRODUCTS,GROCERY,0.4796043164210295,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.2841884033286324,CHEESE,GROCERY,0.3427179205978383,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2676170400133266,VEGETABLES - ALL OTHERS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2166,1,0.75071925,0.2930911294569081,1,0.47368421052631576,31.223625033567238,14.790138173795008,0.08,0,0.0,0.0,1,10,High Risk - Low Value,45,9.151367526827212,1981,-4.945091794839037,False,6.244725006713448,2.9580276347590018,-4.88560790591466,False,7.8059062583918095,3.697534543448752,-4.780367179356147,False,9.36708751007017,4.437041452138502,1981,45,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESE,GROCERY,0.39574659032609,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3052951095416973,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,HOT DOGS,MEAT-PCKGD,0.2354429187073662,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
